id;user_id;pickup_id;ref;type;new_type;volume_m3;status;name;description;photo;weight;price;bulk_item;picture_option;street;number;box;postalcode;city;longitude;latitude;add_infos;pickup_date;pickup_option;storagdate;ending_date;billing_date;billing_status;billing_ref;box_id;storage_country;storage_warehouse;storage_floor;storage_row;storage_rack;storage_rack_floor;storage_pallet;created_at;updated_at
832;76;0;;other;tv;0.55;in_storage;TV écran plat (moyenne);TV écran plat (moyenne);;;8;;;;;;;;;;;21/04/16 20:01;;21/04/16;;;;;109;;;;;;;;21/04/16 20:01;19/12/16 11:42
833;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;110.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;110;;;;;;;;21/04/16 20:01;19/12/16 11:42
834;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;111.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;111;;;;;;;;21/04/16 20:01;19/12/16 11:42
835;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;112.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;112;;;;;;;;21/04/16 20:01;19/12/16 11:42
836;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;113.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;113;;;;;;;;21/04/16 20:01;19/12/16 11:42
837;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;114.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;114;;;;;;;;21/04/16 20:01;19/12/16 11:42
838;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;115.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;115;;;;;;;;21/04/16 20:01;19/12/16 11:42
839;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;116.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;116;;;;;;;;21/04/16 20:01;19/12/16 11:42
840;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;117.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;117;;;;;;;;21/04/16 20:01;19/12/16 11:42
841;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;118.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;118;;;;;;;;21/04/16 20:01;19/12/16 11:42
842;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;119.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;119;;;;;;;;21/04/16 20:01;19/12/16 11:42
843;76;0;;other;other;0.10;in_storage;Plaque en verre table en verre carrée (123);Plaque en verre table en verre carrée (123);120.jpg;;15;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;120;;;;;;;;21/04/16 20:01;19/12/16 11:42
844;76;0;;other;tv_bench;0.65;in_storage;Meuble tv;Meuble tv;121.jpg;;12;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;121;;;;;;;;21/04/16 20:01;19/12/16 11:42
845;76;0;;other;dressing_table;1.25;in_storage;Meuble coiffeuse;Meuble coiffeuse;122.jpg;;6;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;122;BE;;0;B;5;0;4;21/04/16 20:01;06/06/17 15:13
846;76;0;;other;dining_table;1.50;in_storage;Table carrée;Table carrée;123.jpg;;20;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;123;;;;;;;;21/04/16 20:01;19/12/16 11:42
847;76;0;;other;floor_lamp;0.30;in_storage;Lampe halogène;Lampe halogène;124.jpg;;6;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;124;BE;;0;B;5;0;4;21/04/16 20:01;06/06/17 15:15
848;76;0;;other;floor_lamp;0.30;in_storage;Lampe halogène;Lampe halogène;125.jpg;;6;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;125;BE;;0;B;5;0;2;21/04/16 20:01;06/06/17 15:11
849;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;126.jpg;;15;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;126;;;;;;;;21/04/16 20:01;19/12/16 11:42
850;76;0;;other;picture_frame;0.20;in_storage;Tableau Yoni & Chiara;Tableau Yoni & Chiara;127.jpg;;5;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;127;;;;;;;;21/04/16 20:01;19/12/16 11:42
851;76;173;;other;other;;with_me;Tableau Boum Chiara;Tableau Boum Chiara;128.jpg;;3;;;Avenue du Gui;40;;1180;Uccle;4.3613076;50.778201;;25/02/17 08:00;;22/02/17;25/02/17 08:00;;pending;;128;;;;;;;;21/04/16 20:01;22/02/17 11:02
852;76;0;;other;picture_frame;0.20;in_storage;Tableau;Tableau;129.jpg;;7;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;129;;;;;;;;21/04/16 20:01;19/12/16 11:42
853;76;0;;other;lamp_table;0.15;in_storage;Lampe applique murale + transformateur;Lampe applique murale + transformateur;130.jpg;;5;;;;;;;;;;;21/04/16 20:01;;21/04/16;0000-00-00 00:00:00;;;;130;;;;;;;;21/04/16 20:01;19/12/16 11:42
854;2;116;;box;boxify_box;0.10;in_storage;Boxify Box;;;;0;0;1;Avenue Louise;44;1000;1050;Ixelles;4.3569608;50.8342435;TEST CHERRY PULP;06/04/17 12:00;direct;;0000-00-00 00:00:00;;;;;;;;;;;;11/08/16 12:16;04/01/18 16:12
855;2;117;;box;boxify_box;0.10;in_transit;Boxify Box;;;;6.25;0;1;Avenue Louise;44;1000;1050;Ixelles;4.3569608;50.8342435;TEST CHERRY PULP;06/04/17 12:00;direct;;;;;;;;;;;;;;11/08/16 12:26;29/03/17 05:13
856;2;118;;box;boxify_box;0.10;in_transit;Boxify Box;;;;6.25;0;1;Avenue Louise;44;1000;1050;Ixelles;4.3569608;50.8342435;TEST CHERRY PULP;06/04/17 12:00;direct;;;;;;;;;;;;;;11/08/16 12:32;29/03/17 05:13
857;52;119;;box;boxify_box;0.10;in_storage;Boxify Box;;;;6.25;0;0;Franklin Rooseveltlaan;46;;1000;Brussel;4.3806415;50.8115609;;14/08/16 08:00;direct;11/08/16;0000-00-00 00:00:00;11/08/16;pending;6xr3mm;;;;;;;;;11/08/16 13:11;11/08/16 13:17
858;52;119;;box;boxify_box;0.10;in_storage;Boxify Box;<p>boite a chaussure en papier</p>;;;6.25;0;0;Franklin Rooseveltlaan;46;;1000;Brussel;4.3806415;50.8115609;;14/08/16 08:00;direct;11/08/16;0000-00-00 00:00:00;11/08/16;pending;6xr3mm;;;;;;;;;11/08/16 13:11;11/08/16 13:11
859;52;119;;suitcase;suitcase;0.40;in_storage;Suitcase;<p>valise en or</p>;;;12;1;0;Franklin Rooseveltlaan;46;;1000;Brussel;4.3806415;50.8115609;;14/08/16 08:00;direct;11/08/16;0000-00-00 00:00:00;11/08/16;pending;6xr3mm;;;;;;;;;11/08/16 13:11;11/08/16 13:11
860;131;120;;box;box;;with_me;Boxify Box;;;;6.25;0;1;Franklin Rooseveltlaan;2;;1000;Brussel;4.3765146;50.8161157;;14/08/16 08:00;delayed;;0000-00-00 00:00:00;;;;;;;;;;;;11/08/16 13:41;11/08/16 13:43
861;131;120;;airconditionner;airconditionner;;with_me;Air conditionner;;;;12.5;1;0;Franklin Rooseveltlaan;2;;1000;Brussel;4.3765146;50.8161157;;14/08/16 08:00;delayed;;;;;;;;;;;;;;11/08/16 13:41;11/08/16 13:41
862;131;120;;wardrobe;wardrobe;;with_me;Boxify Wardrobe;;;;12.5;0;0;Franklin Rooseveltlaan;2;;1000;Brussel;4.3765146;50.8161157;;14/08/16 08:00;delayed;;;;;;;;;;;;;;11/08/16 13:41;11/08/16 13:41
865;2;122;;box;boxify_box;0.10;in_transit;Boxify Box;;;;6.25;0;1;Avenue Louise;44;1000;1050;Ixelles;4.3569608;50.8342435;TEST CHERRY PULP;06/04/17 12:00;direct;;;;;;;;;;;;;;16/08/16 09:47;29/03/17 05:13
866;139;123;;box;boxify_box;0.10;in_transit;Boxify Box;;;;6.25;0;1;Avenue Louise;44;;1050;Ixelles;4.3569608;50.8342435;;31/08/16 08:00;direct;;;;;;;;;;;;;;18/08/16 13:28;18/08/16 13:28
867;141;344;;box;boxify_box;0.10;in_storage;Gobelet Fix;;image.jpg;;0;0;1;Rue des Palais;44;19;1030;Schaerbeek;4.3676502;50.8603013;We are a company from the M-Village (name of the building). Just ask the receptionist;0000-00-00 00:00:00;delayed;25/08/16;0000-00-00 00:00:00;;pending;;166;;;;;;;;22/08/16 09:35;13/07/17 17:58
869;142;125;;other;rug2;0.70;in_storage;Tapis;<p>1 Tapis rond</p>;179.jpg;;15;1;0;Place du Luxembourg;1;;1050;Ixelles;4.3722417;50.8388265;;25/06/16 08:00;direct;07/08/16;0000-00-00 00:00:00;;;;179;;;;;;;Tapis;22/08/16 14:54;27/10/16 09:46
871;142;126;;other;dining_table;1.50;in_storage;Tables;"2 Tables 75 x 51 x 61<span id=""pastemarkerend""> </span>";;;25;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;05/09/16;0000-00-00 00:00:00;;;;;;;;;;;;29/08/16 12:16;07/09/16 18:50
872;142;126;;other;armchair;1.35;in_storage;Sièges en cuir/tissus;13 Sièges 63 x 72 x 75;174bis.jpg;;65;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;05/09/16;0000-00-00 00:00:00;;;;174;BE;;0;A;5;1;3;29/08/16 12:16;15/06/17 17:25
873;142;126;;other;rug2;0.70;in_storage;Tapis;1 Tapis 220x220;185.jpg;;15;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;07/09/16;0000-00-00 00:00:00;;;;185;;;;;;;Tapis;29/08/16 12:16;27/10/16 09:46
874;142;126;;other;sofa_2_seater;2.50;in_storage;Divans 2 places;"2 Divans 2 places<span id=""pastemarkerend""> </span>";177.jpg;;35;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;05/09/16;0000-00-00 00:00:00;;;;177;;;;;;;;29/08/16 12:16;07/09/16 18:55
875;142;126;;other;rug2;0.70;in_storage;Tapis;"Tapis 220 x 220<span id=""pastemarkerend""> écru</span>";184.jpg;;15;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;07/09/16;0000-00-00 00:00:00;;;;184;;;;;;;Tapis;29/08/16 12:16;27/10/16 09:47
876;142;126;;other;rug2;0.70;in_storage;Tapis;"1 Tapis 300 x 350<span id=""pastemarkerend""> </span>";182.jpg;;20;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;05/09/16;0000-00-00 00:00:00;;;;182;;;;;;;;29/08/16 12:16;07/09/16 19:03
877;142;126;;other;rug2;0.70;in_storage;Tapis;"<p>1 Tapis 400 x 960<span id=""pastemarkerend""> rouge</span><br>



</p>";183.jpg;;25;1;0;Avenue de la Floride;37A;;1180;Uccle;4.3643862;50.8080028;;05/09/16 10:00;direct;05/09/16;0000-00-00 00:00:00;;;;183;BE;N;0;2;1;0;Tapis;29/08/16 12:16;07/09/16 19:35
878;142;0;;other;other;;with_me;Chaises;24 chaises 65x95x60cm;;;120;;;Luxemburgplein;1;;1050;Elsene;4.3722417;50.8388265;Mission de la Suisse auprès de l'UE;16/12/16 10:00;;17/08/16;16/12/16 13:49;;pending;;;;;;;;;;30/08/16 08:09;16/12/16 17:35
879;142;0;;other;other;;with_me;Tables;14 Tables 31,5x63x28cm;186.jpg;;91;;;Luxemburgplein;1;;1050;Elsene;4.3722417;50.8388265;Mission de la Suisse auprès de l'UE;16/12/16 10:00;;17/08/16;16/12/16 10:00;;pending;;186;;;;;;;;30/08/16 08:09;16/12/16 17:35
880;142;0;;other;other;;with_me;Chaises empilables;57 chaises empilables;;;142;;;Luxemburgplein;1;;1050;Elsene;4.3722417;50.8388265;Mission de la Suisse auprès de l'UE;16/12/16 10:00;;25/08/16;16/12/16 10:00;;pending;;;;;;;;;;30/08/16 08:09;16/12/16 17:36
881;142;0;;other;other;;with_me;Pupitre;1 pupitre;;;10;;;Luxemburgplein;1;;1050;Elsene;4.3722417;50.8388265;Mission de la Suisse auprès de l'UE;16/12/16 10:00;;25/08/16;16/12/16 10:00;;pending;;;;;;;;;;30/08/16 08:09;16/12/16 17:36
882;123;202;;other;other;;with_me;Frigo;Frigo;164.jpg;;15;;;Avenue du Marouset;7;;7090;Braine-le-Comte;4.1844182;50.6012911;Livraison : Rue chapelle à fourmis 7 7090 Braine-le-Comte // 21/04/17;23/04/17 12:00;;17/08/16;01/05/17 12:00;;pending;;164;;;;;;;;31/08/16 10:35;21/04/17 17:44
883;123;202;;other;other;;with_me;Machine à laver;Machine à laver;165.jpg;;18;;;Avenue du Marouset;7;;7090;Braine-le-Comte;4.1844182;50.6012911;Livraison : Rue chapelle à fourmis 7 7090 Braine-le-Comte // 21/04/17;23/04/17 12:00;;17/08/16;01/05/17 12:00;;pending;;165;;;;;;;;31/08/16 10:35;21/04/17 17:44
884;123;202;;other;other;;with_me;Matelas;Matelas 2 places;matelas_talloen.jpg;;8;;;Avenue du Marouset;7;;7090;Braine-le-Comte;4.1844182;50.6012911;Livraison : Rue chapelle à fourmis 7 7090 Braine-le-Comte // 21/04/17;23/04/17 12:00;;17/08/16;01/05/17 12:00;;pending;;;;;;;;;;31/08/16 10:35;21/04/17 17:44
885;123;202;;other;other;;with_me;Contenu garage;Contenu du garage;;;80;;;Avenue du Marouset;7;;7090;Braine-le-Comte;4.1844182;50.6012911;Livraison : Rue chapelle à fourmis 7 7090 Braine-le-Comte // 21/04/17;23/04/17 12:00;;17/08/16;01/05/17 12:00;;pending;;;;;;;;;;31/08/16 10:35;21/04/17 17:44
886;157;265;;box;box;;with_me;Boxify Box;<p>Outils, vêtements, draps</p>;;;6.25;0;0;Rue de la Paix;17;;1050;Ixelles;4.364939;50.8354186;Contacter le 0488926543 ou le +33615241052;26/05/17 14:00;direct;17/09/16;26/05/17 10:00;;pending;;172;;;;;;;;04/09/16 23:31;26/05/17 15:17
887;157;265;;box;box;;with_me;Boxify Box;<p>Vêtements, Livres</p>;;;6.25;0;0;Rue de la Paix;17;;1050;Ixelles;4.364939;50.8354186;Contacter le 0488926543 ou le +33615241052;26/05/17 14:00;direct;17/09/16;26/05/17 10:00;;pending;;168;;;;;;;;04/09/16 23:31;26/05/17 15:17
888;158;128;;box;boxify_box;0.10;in_storage;Boite Boxify;<p>Livres du StartLab</p>;27.jpg;;6.25;0;1;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;direct;06/09/16;0000-00-00 00:00:00;;;;;;;;;;;;06/09/16 09:17;06/09/16 09:51
889;158;128;;bike;adult_bicycle;0.85;in_storage;Vélo;<p>Vélo de Mazes</p>;;;12.5;1;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;direct;06/09/16;0000-00-00 00:00:00;;;;;;;;;;;;06/09/16 09:17;06/09/16 09:52
890;158;128;;tire;tyre;0.60;in_storage;4 Pneus;<p>Pneus hiver de Mehdi</p>;;;8;1;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;direct;06/09/16;0000-00-00 00:00:00;;;;;;;;;;;;06/09/16 09:17;06/09/16 09:52
891;158;129;;golf;golf;;with_me;Club de golf;;;;12.5;1;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;delayed;;;;;;;;;;;;;;06/09/16 10:11;06/09/16 10:11
892;158;129;;suitcase;suitcase;0.40;with_me;Valise;;;;12;1;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;delayed;;;;;;;;;;;;;;06/09/16 10:11;06/09/16 10:11
893;158;129;;wardrobe;wardobe_box;0.30;in_transit;Garde-robe Boxify;;;;12.5;0;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;09/09/16 08:00;delayed;;;;;;;;;;;;;;06/09/16 10:11;06/09/16 10:11
894;158;130;;box;boxify_box;0.10;in_transit;Boite Boxify;;;;6.25;0;1;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;11/09/16 08:00;direct;;;;;;;;;;;;;;06/09/16 10:18;06/09/16 10:18
895;158;130;;fridge;fridge;1.00;with_me;Mini frigo;;;;12.5;1;0;Avenue Franklin Roosevelt;48;;1000;Bruxelles;4.3792195;50.8131314;Sonnez au StartLab;11/09/16 08:00;direct;;;;;;;;;;;;;;06/09/16 10:18;06/09/16 10:18
896;142;0;;other;rug2;0.70;in_storage;Tapis;1 Tapis;180.jpg;;20;;;;;;;;;;;07/09/16 19:19;;07/09/16;0000-00-00 00:00:00;;;;180;;;;;;;Tapis;07/09/16 19:19;07/09/16 19:23
897;142;0;;other;rug2;0.70;in_storage;Tapis;1 Tapis;181.jpg;;20;;;;;;;;;;;07/09/16 19:19;;07/09/16;0000-00-00 00:00:00;;;;181;;;;;;;Tapis;07/09/16 19:19;07/09/16 19:25
898;127;0;;custom_box;custom_box;;with_me;Your boxes;13 Boxes;;;50;;;;;;;;;;;09/09/16 14:47;;06/08/16;0000-00-00 00:00:00;;;;;;;;;;;;09/09/16 14:47;31/10/17 19:02
899;157;265;;box;box;;with_me;Boite Boxify;"<ul>



 <li><span style=""line-height: 1.5em;"">Vêtements</span><br>



</li>



 <li><span style=""line-height: 1.5em;"">Livres</span><br>



</li>



 <li><span style=""line-height: 1.5em;"">Clavier/souris</span><br>



</li></ul>";;;6.25;;;Rue de la Paix;17;;1050;Ixelles;4.364939;50.8354186;Contacter le 0488926543 ou le +33615241052;26/05/17 14:00;;17/09/16;26/05/17 10:00;;pending;;170;;;;;;;;17/09/16 09:03;26/05/17 15:17
900;157;265;;other;other;;with_me;Tour d'ordinateur;Tour PC;;;15;;;Rue de la Paix;17;;1050;Ixelles;4.364939;50.8354186;Contacter le 0488926543 ou le +33615241052;26/05/17 14:00;;17/09/16;26/05/17 10:00;;pending;;;;;;;;;;17/09/16 09:03;26/05/17 15:17
901;172;0;;box;boxify_box;0.10;in_storage;1 vase, 1 lampe, 1 statue;1 vase, 1 lampe, 1 statue;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;191;;;;;;;;2/10/16 11:14;2/10/16 11:15
902;172;0;;box;boxify_box;0.10;in_storage;Oreillé pour canapé;Oreillé pour canapé;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;197;;;;;;;;2/10/16 11:14;2/10/16 11:16
903;172;0;;box;boxify_box;0.10;in_storage;Aspirateur;Aspirateur;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;45;;;;;;;;2/10/16 11:14;2/10/16 11:16
904;172;0;;box;boxify_box;0.10;in_storage;Lampe;Lampe;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;193;;;;;;;;2/10/16 11:14;2/10/16 11:17
905;172;0;;box;boxify_box;0.10;in_storage;1 DVD, 1 canon;1 DVD, 1 canon;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;195;;;;;;;;2/10/16 11:14;2/10/16 11:17
906;172;0;;box;boxify_box;0.10;in_storage;Juste lave vaiselle;Juste lave vaiselle;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;2/10/16 11:18
907;172;0;;box;boxify_box;0.10;in_storage;Verre en cristal, lampe cristal;Verre en cristal, lampe cristal;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;194;;;;;;;;2/10/16 11:14;2/10/16 11:18
908;172;0;;box;boxify_box;0.10;in_storage;Machine Nespresso, oreillé pour canapé;Machine Nespresso, oreillé pour canapé;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;192;;;;;;;;2/10/16 11:14;2/10/16 11:19
909;172;0;;box;boxify_box;0.10;in_storage;Oreillé pour canapé;Oreillé pour canapé;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;142;;;;;;;;2/10/16 11:14;2/10/16 11:19
910;172;0;;box;boxify_box;0.10;in_storage;Misso, lampe de nuit;Misso, lampe de nuit;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;152;;;;;;;;2/10/16 11:14;2/10/16 11:20
911;172;0;;box;boxify_box;0.10;in_storage;Juste le support lampe, 3 cadres;Juste le support lampe, 3 cadres;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;133;;;;;;;;2/10/16 11:14;2/10/16 11:21
912;172;0;;box;boxify_box;0.10;in_storage;Ventilateur, boite à pain;Ventilateur, boite à pain;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;132;;;;;;;;2/10/16 11:14;2/10/16 11:21
913;172;0;;box;boxify_box;0.10;in_storage;3 oreillés pour canapé, un cadre;3 oreillés pour canapé, un cadre;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;135;;;;;;;;2/10/16 11:14;2/10/16 11:22
914;172;0;;box;boxify_box;0.10;in_storage;Photophore;Photophore;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;196;;;;;;;;2/10/16 11:14;2/10/16 11:22
915;172;0;;box;boxify_box;0.10;in_storage;Rideau;Rideau;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;2/10/16 11:23
916;172;0;;box;boxify_box;0.10;in_storage;Lampe, désserte déjeuner, bougies;Lampe, désserte déjeuner, bougies;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;189;;;;;;;;2/10/16 11:14;2/10/16 11:23
917;172;0;;other;double_mattress;1.30;in_storage;1 matelas double;1 matelas double;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:44
918;172;0;;other;picture_frame;0.20;in_storage;1 cadre au dessus du lit;1 cadre au dessus du lit;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:45
919;172;0;;other;rug2;0.70;in_storage;2 tapis;2 tapis;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:45
920;172;0;;other;mirror;0.30;in_storage;1 miroir (1m10);1 miroir (1m10);;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:45
921;172;0;;other;mirror;0.30;in_storage;1 miroir (1m);1 miroir (1m);;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:46
922;172;0;;other;desk2;0.90;in_storage;1 bureau en verre;1 bureau en verre;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:46
923;172;0;;other;4-door_wardrobe;7.30;in_storage;1 armoire 3 portes;1 armoire 3 portes;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:47
924;172;0;;other;other;0.20;in_storage;1 socle de lustre en cristal;1 socle de lustre en cristal;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:48
925;172;0;;other;sideboard;1.25;in_storage;1 buffet 3 portes;1 buffet 3 portes;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:47
926;172;0;;other;dining_table;1.50;in_storage;1 table salle à manger;1 table salle à manger;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:47
927;172;0;;other;dining_chair;0.60;in_storage;6 chaises Kartel;6 chaises Kartel;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:48
928;172;0;;other;coffee_table;0.80;in_storage;1 table d'imprimante;1 table d'imprimante;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:49
929;172;0;;other;washing_machine;0.65;in_storage;1 machine lave linge;1 machine lave linge;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:49
930;172;0;;other;tumble_dryer;0.65;in_storage;1 machine sèche linge;1 machine sèche linge;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:49
931;172;0;;other;floor_lamp;0.30;in_storage;1 grande lampe;1 grande lampe;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:50
932;172;0;;other;corner_sofa;4.50;in_storage;1 canapé d'angle;1 canapé d'angle 8 places;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:50
933;172;0;;other;picture_frame;0.20;in_storage;1 toile peinte;1 toile peinte;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:51
934;172;0;;other;coffee_table;0.80;in_storage;1 table de salon en verre;1 table de salon en verre;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:51
935;172;0;;other;shelving_unit;2.00;in_storage;1 meuble ikea 4 casiers;1 meuble ikea 4 casiers;;;0;;;;;;;;;;;2/10/16 11:14;;30/09/16;0000-00-00 00:00:00;;;;;;;;;;;;2/10/16 11:14;11/10/16 03:51
936;179;131;;suitcase;suitcase;0.40;with_me;Suitcase;<p>Black suitcase with lock</p>;201.jpg;;12;1;0;Rue de la Constitution;31;1;1030;Schaerbeek;4.3701548;50.8603301;Please call or text when you arrive. thank you;13/11/16 08:00;direct;13/11/16;13/11/16 08:00;;pending;;;;;;;;;;4/10/16 14:55;13/11/16 08:09
